FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,prosperityindex2016,prosperity2007,change_prosperity,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,RUCC_2013,metro_desc,pctboomers_2019,pctgenx_2019,pctmilennial_2019,population_2019,pctlessthanhigh_2019,pctbachelors_2019,pctgraduate_2019,pctagriculture_2019,pctconstruction_2019,pctmanufacture_2019,pctwholesale_2019,pctretail_2019,pcttransportation_2019,pctinformation_2019,pctfinance_2019,pctprofessional_2019,pctedu_healthcare_social_2019,pctarts_ent_2019,pctother_occupation_2019,pctpublic_admin_2019,pct_self_employed_2019,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab,pct_broadband_FCC_2019,mediandown,medianup,prom_provider,prom_tech
48177,Gonzales County,0.55,0.54,0.071991307,3681,3946,0.3651,0.3594,0.34351876,11487,7541,-0.0216,-0.0159,1,0.22,Texas,0.544919014,1.737849832,1.29111433,1.514708757,3.543011189,1.514708757,1.524449587,0.439320832,0.417280316,0.324005902,0.540711777,0.905449986,0.509029441,0.525926705,37.56787872,22.57830048,14.98957825,0.3836333415030965,0.20746153649156895,0.3166630694846247,0.1888050638214544,4831,403,389,301,0.9652605459057072,0.7468982630272953,4784,405,392,298,0.9679012345679012,0.7358024691358025,4875,396,380,293,0.9595959595959596,0.73989898989899,1221,1147,0.10495013267453564,1328,2217,0.19300078349438496,1424,2458,0.20853482650377533,0.7867296561116786,38.2,28.7,16.4,20.9,71.3,10929,11787,7052,7769,3877,4018,2381,2520,0.2178607374874188,0.21379485874268261,-0.004065878744736184,3485,279,3509,368,89,6,Nonmetro,0.2238326054614388,0.22402457167538514,0.23832605461438786,20837,24.099999999999994,9,3.3,11.8,7.6,17.3,4.3,10.5,6.3,0.9,4.2,5.2,17.6,6.3,3.4,4.6,8.8,1.667251638,0.5231035655714286,0.27414075282518613,"0,5722060",25,"3,0","ViaSat, Inc.",60
48179,Gray County,0.54,0.54,0.035087719,3534,3658,0.3086,0.2887,0.311743651,11734,8076,0.0031,0.023,0.81,0.21,Texas,5.167622089,8.554802895,7.990272522,5.571613312,3.171189785,2.576596022,2.562832117,0.467853963,0.495049506,0.482021898,0.392458402,0.335899055,0.373896211,0.387154939,7.320300102,15.94133663,-8.62103653,0.24145866628766324,0.25261492972796923,0.2567002660297897,0.27683372018707336,7170,638,614,473,0.9623824451410659,0.7413793103448276,5774,555,537,416,0.9675675675675676,0.7495495495495496,5881,549,530,410,0.9653916211293261,0.7468123861566485,1382,1344,0.10368770251504397,1377,2478,0.21118118288733595,1361,2436,0.2096746427956619,0.8173567788220757,55.1,27.6,8.9,12,72.4,12962,11618,9398,8165,3564,3453,3200,3077,0.24687548217867614,0.2648476501979687,0.01797216801929255,8232,723,7367,517,-206,6,Nonmetro,0.20583934935575254,0.254957507082153,0.2572420725577995,21886,19.900000000000006,10.2,3.1,12.9,11.3,9.4,3.9,9.4,6,0.8,3.8,4.7,19.5,9.5,4.2,4.6,7.1,5.084989820285714,0.4191905677142857,0.25690189555812387,"0,4103450",15,"2,0","ViaSat, Inc.",60
48181,Grayson County,0.45,0.45,0.87006079,10528,19688,0.183,0.2796,0.286137837,68806,49118,0.1031,0.0065,1,0.39,Texas,3.601355553,4.942405701,6.654538631,5.44645834,5.856407642,5.396823406,5.367551804,1.34361279,1.329780817,1.645321965,1.360817812,1.215245605,1.321937237,1.311882026,54.81587982,50.75387573,4.062004089,0.30801970591828565,0.33574470835036774,0.3889414924803822,0.3375231887865294,38593,2511,2390,1831,0.9518120270808443,0.7291915571485464,39443,2561,2430,1836,0.9488481062085123,0.7169074580242093,40194,2639,2508,1909,0.9503599848427434,0.7233800682076544,8999,8817,0.13947197747441353,10423,17986,0.261401621951574,10926,19011,0.2679756988004454,0.7602025034327141,51.1,25.6,13.4,10.4,74.4,63217,70943,45388,49896,17829,21047,15504,18759,0.24525048641979214,0.26442355130174927,0.019173064881957136,40830,2309,36494,2265,-44,3,Metro,0.2430916512495228,0.23784248083869264,0.24421490030246967,136212,11.400000000000006,14,6.5,2,8.7,13.4,2.2,12.1,4.5,1.3,6,8.2,22.9,9.2,5.2,4.4,7.7,5.3236487252857145,1.3612283217142858,0.34255727388389123,"0,5350685",25,"3,0","ViaSat, Inc.",60
48183,Gregg County,0.38,0.36,0.418955167,15658,22218,0.1891,0.2148,0.221228717,100430,78212,0.0321,0.0064,0.91,0.32,Texas,1.086118937,3.813177824,2.049755335,1.428741813,1.692508459,1.440669656,1.445337057,0.764829159,0.778696179,0.401515216,0.450274395,0.324552745,0.426254328,0.428697048,28.46649933,57.05093765,-28.58443832,0.2233301332997424,0.27455603718909466,0.32929937501166245,0.31070968836200047,66905,4070,3816,2772,0.9375921375921376,0.6810810810810811,63827,4054,3813,2749,0.9405525407005427,0.6780957079427725,66299,4019,3769,2708,0.9377954715103259,0.6737994526001493,9183,8555,0.08369203678340834,9927,18149,0.18071293438215671,10245,18466,0.18235503239058304,0.8708274520251869,53.3,23.9,17.8,6.6,76.1,102220,101264,80778,79241,21442,22023,20966,21558,0.20510663275288593,0.21288908200347606,0.007782449250590129,69228,3732,61772,3212,-520,3,Metro,0.2097543265157933,0.2336036145064343,0.2681592641897616,123945,16.200000000000003,14.3,6.4,5,7.1,11.4,3,13,5,1.2,5,8.4,22.4,10,5.6,2.9,5.4,1.8509012972857142,0.5106884385714285,0.284473808465625,"0,3732204",10,"2,0","ViaSat, Inc.",60
48185,Grimes County,0.52,0.52,0.29889992,3727,4841,0.3529,0.3541,0.390214412,12406,7565,0.0373,0.0361,0.83,0.19,Texas,0.092114963,2.708179712,0.420044214,1.53082335,8.18400383,1.53082335,1.53082335,0.493066281,0.501105428,0.070007369,1.403990015,2.050583363,1.34602068,1.340365037,34.96478271,52.13079834,-17.16601563,0.10284350601141212,0.09006028951670426,0.23509833946585773,0.10034056023373827,6125,393,369,291,0.9389312977099237,0.7404580152671756,5268,438,416,328,0.9497716894977168,0.7488584474885844,5632,431,409,313,0.9489559164733179,0.7262180974477959,1908,1397,0.10517202439208011,2184,3746,0.30195066903111395,2295,3850,0.2932886417307839,0.9453796193529824,36.6,32.5,19.8,12.7,67.5,13283,13127,8717,7946,4566,5181,3050,3689,0.22961680343295943,0.28102384398567837,0.05140704055271894,5112,355,4050,340,-15,6,Nonmetro,0.24903047091412742,0.2475415512465374,0.2515581717451524,28880,20.400000000000006,9.1,5.5,8.3,8,13.7,1.3,12.6,7.1,0.5,5.7,7.9,15.9,6.9,6.4,5.8,7.8,2.285258967,1.0293054532857142,0.1320856738069281,"0,4278000",10,"3,0","ViaSat, Inc.",60
48187,Guadalupe County,0.46,0.43,1.583088141,7817,20192,0.2486,0.3186,0.314973404,64107,43915,0.0664,-0.0036,1,0.56,Texas,0.957824469,3.683313847,2.276784897,2.501239061,3.871492863,2.543008804,2.518938065,0.861002028,0.866182864,0.509798884,0.993146095,0.67718029,0.953095034,0.952492747,72.10375214,65.53291321,6.570842743,0.3877358093722001,0.4004822106393438,0.45214148756456496,0.44204876009058747,26291,1838,1758,1321,0.956474428726877,0.7187159956474428,33654,2120,2014,1491,0.95,0.7033018867924529,34727,2165,2060,1528,0.9515011547344111,0.7057736720554273,8539,7971,0.16492179094595713,11596,19696,0.30723633924532423,12239,21970,0.32585802853667944,0.8615996251646547,65,16,12.2,9.1,84,48332,67422,33035,44735,15297,22687,13255,20678,0.2742489447984772,0.30669514401827297,0.032446199219795746,25261,1466,30249,1768,302,1,Metro,0.2025628270211631,0.2749704819385425,0.26453577229437747,166847,11.400000000000006,17.7,9.8,2.1,6.8,10.7,3,14.1,5.5,1.7,5.8,8.2,20.5,7.9,5.2,8.5,6,2.6218002865714287,0.8304139917142856,0.42060206691667407,"0,5905453",25,"3,0","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48189,Hale County,0.51,0.51,0.008507535,4114,4149,0.2125,0.21,0.246876116,16806,12657,0.0344,0.0369,0.88,0.26,Texas,0.505613148,0.999800026,0.81983602,0.682409048,0.885480464,0.691074491,0.686741769,0.24559629,0.251378298,0.205673158,0.185122516,0.203050002,0.17317913,0.175169692,18.01194954,22.48364449,-4.471694946,0.30251558821017444,0.376860231900297,0.3711271895025282,0.3936919354045963,11098,719,687,541,0.9554937413073713,0.7524339360222532,9057,684,657,504,0.9605263157894737,0.7368421052631579,9454,676,652,495,0.9644970414201184,0.7322485207100592,1981,1705,0.0906577338225129,2152,3483,0.20724741163870047,2150,3346,0.19735755573905864,0.695602643719991,45.7,24,26.9,5.3,76,18807,16954,14811,12762,3996,4192,3246,3418,0.17259531025681926,0.20160434115842868,0.029009030901609417,10841,591,9382,606,15,4,Nonmetro,0.18385918697240017,0.2322037957253188,0.28584685385858827,33406,23.799999999999997,11.5,5,8.6,6.8,7.9,3.4,13.9,6.6,0.8,4.9,4.5,24.3,7.1,5.2,5.9,6,0.7529935665714286,0.2055955837142857,0.361048736254399,"0,4161549",15,"2,0",GCI Communication Corp.,60
48191,Hall County,0.62,0.62,-0.014492754,690,680,0.3464,0.3841,0.427404148,1591,911,0.081,0.0433,0.56,0.03,Texas,1.391524315,0.695762157,3.099304199,1.627700686,1.743929386,1.627700567,1.627700567,0.04216741,0.189753324,0.695762157,0.346666668,0.195426732,0.311111123,0.337777776,5.651500225,-3.565815449,9.217315674,0,0.11011420013783275,0.05277717824743745,0.08722414713128883,476,76,75,64,0.9868421052631579,0.8421052631578947,382,68,67,59,0.9852941176470589,0.8676470588235294,402,68,68,58,1,0.8529411764705882,182,159,0.09578313253012048,226,387,0.24324324324324326,203,313,0.19237861094038106,0.6682455475558924,45.6,39.5,8.8,7.2,60.5,1660,1627,1002,927,658,700,317,352,0.19096385542168676,0.21634910878918254,0.02538525336749578,418,36,416,105,69,9,Nonmetro,0.2658569500674764,0.22199730094466938,0.203778677462888,2964,24.099999999999994,9.8,4.6,19.6,7.6,4.6,3.5,8.2,6.3,0.6,3.9,4.9,18.4,9,2.2,11.2,13.3,1.6876602681428572,0.3026664557142857,0.06252888137913976,"0,3661628",12,"2,0","ViaSat, Inc.",60
48193,Hamilton County,0.57,0.57,0.14518594,1963,2248,0.4204,0.4509,0.450230322,4993,2745,0.0298,-7e-4,0.97,0.1,Texas,1.907191396,3.83867836,3.753644228,4.301075459,8.671522141,4.432205677,4.37975359,1.227853537,1.239067078,1.081146717,0.758653367,0.756371021,0.74811657,0.72177439,12.61445045,11.79349327,0.820957184,0.05480476307187093,0.06689180382204793,0.2111087129897498,0.22382045301613737,2090,215,209,170,0.9720930232558139,0.7906976744186046,1640,216,213,169,0.9861111111111112,0.7824074074074074,1693,227,223,178,0.9823788546255506,0.7841409691629956,761,733,0.14592872785188135,789,1402,0.2807931103544963,746,1334,0.262185534591195,0.8249974458610619,42,32.3,11.9,14.5,67.7,5023,5088,2690,2782,2333,2306,1432,1412,0.28508859247461676,0.2775157232704403,-0.007572869204176491,1750,134,1300,157,23,6,Nonmetro,0.27455383524406096,0.20860418390261198,0.2114407280463302,8461,18.5,15.2,6.5,12.3,10.6,7,1.3,10.9,5.6,0.1,3.2,3.8,27.7,7.2,4.4,5.7,10.8,4.469152978714286,0.93328324,0.13915643322495153,"0,5512383",25,"3,0","ViaSat, Inc.",60
48195,Hansford County,0.6,0.6,0.150582363,1202,1383,0.3564,0.3633,0.370876911,3729,2346,0.0145,0.0076,0.6,0.14,Texas,0.108069167,1.008645535,0.324207485,1.665205836,1.665205836,1.928133249,1.840490818,0.252161384,0.252161384,0.072046109,0.399866747,0.175284833,0.349883363,0.3998667,18.21375084,61.47434998,-43.26059723,0.15091166642978954,0.09335769142120602,0.19275143359933677,0.2712458233960811,1207,151,150,121,0.9933774834437086,0.8013245033112583,1145,149,148,124,0.9932885906040269,0.8322147651006712,1157,148,147,121,0.9932432432432432,0.8175675675675675,519,467,0.1327836224054592,515,829,0.22231161169214267,530,898,0.2400427693130179,0.7945323008688698,52.9,26,14.2,9.1,74,3517,3741,2195,2401,1322,1340,1109,1114,0.3153255615581462,0.29778134188719596,-0.017544219670950212,876,107,856,135,28,7,Nonmetro,0.19577699573995183,0.2244860159288757,0.22781996666049267,5399,31.200000000000003,10.3,4,30,5.6,3,3.4,6.8,5.6,0,3.1,4.8,22.2,7.3,6.8,1.4,13.7,1.2199939894285714,0.27161007428571426,0.17706665371160335,"0,3376171",12,"2,0","ViaSat, Inc.",60
48197,Hardeman County,0.59,0.6,-0.083726415,848,777,0.3451,0.3701,0.367028814,2117,1340,0.0219,-0.0031,0.13,0.04,Texas,0.506072879,1.391700387,1.189271212,1.756697297,1.71277988,1.712779999,1.668862581,0.303643703,0.303643703,0.202429146,0.336288614,0.395256907,0.366860279,0.366860279,8.436699867,6.123429298,2.313270569,NA,NA,0,0.13480095465744638,740,87,84,74,0.9655172413793104,0.8505747126436781,714,82,79,66,0.9634146341463414,0.8048780487804879,741,86,83,65,0.9651162790697675,0.7558139534883721,283,242,0.11612284069097889,255,446,0.21067548417572035,258,456,0.21013824884792626,0.9123181855534556,48,33.9,10.9,9.7,66.1,2084,2170,1287,1388,797,782,480,450,0.23032629558541268,0.2073732718894009,-0.022953023696011765,1253,70,747,83,13,9,Nonmetro,0.2557843885075006,0.24535977625222477,0.22629036359013477,3933,21,10.4,4.2,15.7,3.8,7,1.1,6,6.5,0.4,6.3,1.9,32.1,8.2,4.9,6.2,6.1,1.419737747857143,0.3249975187142857,0.06740047732872319,"0,3999298",3,"2,0","ViaSat, Inc.",60
48199,Hardin County,0.5,0.49,0.606208751,4091,6571,0.2635,0.3208,0.325055652,20215,13644,0.0616,0.0043,0.78,0.34,Texas,0.375737101,1.986552596,1.048108697,2.030698299,2.25535512,2.040885687,2.146156073,0.394291848,0.379332662,0.224723145,0.497731846,0.566185653,0.474630389,0.449428754,32.83996964,37.04270554,-4.202735901,0.2682481377522488,0.29994236710206423,0.3498372958115854,0.3835536496519874,9114,797,770,602,0.9661229611041405,0.7553324968632371,9496,810,779,594,0.9617283950617284,0.7333333333333333,9055,827,802,628,0.969770253929867,0.7593712212817413,3668,2944,0.14937338271855496,3856,6927,0.3426663368785555,3947,6813,0.32018986746874706,0.9235038745382865,47.1,22.7,21.4,11.5,77.3,19709,21278,13125,14096,6584,7182,5978,6591,0.3033132071642397,0.30975655606729957,0.0064433489030598645,7630,476,8999,530,54,2,Metro,0.23568626089371897,0.248081663831117,0.24568591368355266,57602,12.099999999999994,10.8,4.5,3,11.7,12.6,3.1,12.7,5.8,0.9,5.8,6.1,19.9,7.8,6.1,4.4,4.2,1.697641939,0.4266177567142857,0.32539536257947144,"0,4670029",12,"1,3","ViaSat, Inc.",60
48201,Harris County,0.18,0.15,1.032359144,332858,676487,0.1462,0.2089,0.218445132,3096828,2420341,0.0722,0.0095,0.94,0.54,Texas,2.302369833,6.055580616,5.060284138,4.837749481,6.075398922,4.902733326,4.899418354,1.12354362,1.151263833,0.965437949,1.132213417,1.187946081,1.049363241,1.017546281,51.264328,49.57240677,1.691921234,0.3156644601209193,0.34246878000214304,0.3901346445095401,0.4234670720512548,1882521,93718,87014,65197,0.9284662498132696,0.6956721227512325,2041861,102213,94757,70748,0.9270542885934274,0.6921624450901549,2057494,103417,95878,71626,0.9271009601902975,0.6925940609377569,362606,361234,0.12713409977327775,433244,688537,0.22233620982502095,456877,820049,0.25480029045497465,0.7986847558069001,65.5,18.7,12.8,6.3,81.3,2841362,3218399,2237580,2461849,603782,756550,601844,754628,0.21181531955449534,0.23447310293099147,0.022657783376496127,1962652,71446,2222066,78745,7299,1,Metro,0.17576318204240107,0.26697649748319924,0.3019556258055619,4713325,19.099999999999994,19.8,11.2,3.3,10.1,9.6,3.5,10.7,6.5,1.3,6,13,18.8,8.9,5.7,2.5,6.7,4.876219238571428,1.089616346,0.3679337391709643,"0,4850463",18,"1,3","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48203,Harrison County,0.48,0.48,0.545074349,6456,9975,0.219,0.2547,0.287555133,34689,24714,0.0686,0.0329,0.77,0.22,Texas,2.13605094,1.515858531,5.717210293,2.755156994,3.305231571,2.763920784,2.76594305,0.293473631,0.298053622,1.136517644,0.561547792,0.643060446,0.540649844,0.546042901,28.65401649,33.86705017,-5.213031769,0.23787055673618573,0.37354433951866983,0.45951578516496777,0.35829993524191134,21175,1318,1253,942,0.9506828528072838,0.7147192716236722,18902,1281,1216,937,0.9492583918813428,0.7314597970335676,19550,1292,1227,938,0.9496904024767802,0.7260061919504643,4479,4415,0.12610322470080831,4830,8789,0.2533656202254317,4917,8437,0.23762850302774258,0.7301725726769667,43.6,35.5,12,11.9,64.5,35011,35505,26372,25747,8639,9758,7460,8594,0.2130758904344349,0.24205041543444586,0.028974525000010964,22909,1274,19239,1155,-119,4,Nonmetro,0.23660841735158444,0.23743482637897614,0.2430694333839196,66553,15.099999999999994,13.3,5.8,6.9,7.9,12.6,3.2,10.2,5,0.6,4.5,6.4,25.6,6.9,6.8,3.4,6.9,2.9941960232857143,0.5741922685714286,0.35730765416543364,"0,4356123",10,"1,3","ViaSat, Inc.",60
48205,Hartley County,0.61,0.61,-0.072463768,690,640,0.3341,0.1754,0.182857143,3500,2860,-0.1512,0.0075,0.89,0.03,Texas,0.217901438,0.50284946,0.888367414,8.435583115,8.958605766,8.588956833,8.588956833,0.138882235,0.100569896,0.117331542,0.447543245,2.058213711,0.433410285,0.423988327,36.00650024,65.94390106,-29.93740082,NA,NA,NA,0,1136,112,109,90,0.9732142857142857,0.8035714285714286,1191,120,117,95,0.975,0.7916666666666666,1210,112,109,86,0.9732142857142857,0.7678571428571429,322,197,0.06588628762541807,367,592,0.16914285714285715,346,573,0.15231259968102073,1.044268121925825,60,22.7,14.5,5.9,77.3,2990,3762,2493,2785,497,977,281,733,0.0939799331103679,0.19484316852737904,0.10086323541701114,7500,169,1074,135,-34,7,Nonmetro,0.1874103299856528,0.3127690100430416,0.27134146341463417,5576,18.400000000000006,12.8,4.4,22.2,3.7,7.2,3.2,10.3,5,0,5.1,4,27.8,5.3,2.3,3.9,8,5.1687458369999995,0.5314198915714285,0,"0,5429270",25,"3,0","ViaSat, Inc.",60
48207,Haskell County,0.59,0.59,-0.038629738,1372,1319,0.4179,0.3974,0.431609948,3056,1737,0.0137,0.0342,0.96,0.13,Texas,0.344115615,0.430144519,0.722642779,1.238624811,1.09031117,1.314459085,1.314459085,0.206469372,0.137646243,0.137646243,0.449943775,0.408994317,0.474940613,0.487439055,8.307250023,28.79115295,-20.48390198,0.3155425752622872,0.22602388449344618,0.38888447129690756,0.2780269689809831,1108,142,138,115,0.971830985915493,0.8098591549295775,1145,144,140,115,0.9722222222222222,0.7986111111111112,949,139,137,113,0.9856115107913669,0.8129496402877698,436,349,0.1099905452253388,433,707,0.231348167539267,398,724,0.24743677375256323,1.0186367617906045,49.8,38.4,6.8,7.6,61.6,3173,2926,1869,1668,1304,1258,850,800,0.26788528206744405,0.2734107997265892,0.005525517659145163,1750,166,750,NA,NA,6,Nonmetro,0.27165075998586075,0.22499116295510782,0.27465535524920465,5658,27.799999999999997,9.2,4.2,13.6,11.7,3.2,1.2,11.1,6.1,0,3.4,5.2,18.7,10.8,9,5.8,16.8,0.922108152,0.329011374,0.302119475008406,"0,4446629",15,"2,0","ViaSat, Inc.",60
48209,Hays County,0.46,0.42,1.342935023,13574,31803,0.2741,0.3211,0.308662105,103035,71232,0.0346,-0.0124,0.95,0.65,Texas,4.011072636,7.693633556,9.890891075,10.99398422,15.71250248,11.09084225,11.06877995,1.633475423,1.666253805,2.002843618,2.070138603,3.215769053,1.975443587,1.969598234,83.87496948,83.32601166,0.548957825,0.25121294032203006,0.3694002013170885,0.46020891102296446,0.4773732975131268,43192,3449,3288,2508,0.9533198028414033,0.7271672948680777,59314,4259,4043,3047,0.9492838694529232,0.7154261563747358,63484,4452,4225,3171,0.9490116801437556,0.7122641509433962,13213,12342,0.15130377217393437,18260,30001,0.2911729024118018,19461,35377,0.31971116915040715,0.8837607371690599,71.3,17,7.1,5.9,83,81571,110653,55486,74647,26085,36006,24799,34707,0.3040173591104682,0.31365620453128246,0.00963884542081428,48872,3281,55018,3525,244,1,Metro,0.17786533791503578,0.25163451220942606,0.3346264623725515,230191,10.5,24.6,12.9,1,8.8,6.4,2.4,13.6,4.3,2.1,5.8,10.7,23.5,12.2,4,5.3,6.3,10.065958023857142,2.076217474714286,0.38954883754380243,"0,5583607",25,"3,0","ViaSat, Inc.",60
48211,Hemphill County,0.62,0.62,0.647337278,845,1392,0.3703,0.3526,0.360808709,3858,2466,-0.0095,0.0082,NA,0.05,Texas,NA,2.216333389,NA,NA,NA,NA,NA,NA,0.361358702,NA,0.410742499,NA,0.473933667,0.505529251,NA,NA,-35.3973999,0.32288077468699156,0.19086461357224344,0.24629349848804144,0.06178377088466292,1665,173,167,129,0.9653179190751445,0.7456647398843931,1319,144,141,118,0.9791666666666666,0.8194444444444444,1598,140,136,111,0.9714285714285714,0.7928571428571428,387,301,0.07918968692449356,422,746,0.1933644375324002,420,743,0.1990356281810876,0.9912698412698412,44.9,27.7,10.7,19.1,72.3,3801,3733,2535,2465,1266,1268,1063,1057,0.27966324651407526,0.2831502812751138,0.0034870347610385655,1064,148,1750,NA,NA,7,Nonmetro,0.20633673736580257,0.24299554857292485,0.2147158942131448,3819,20.5,16.3,4.8,21.7,6.9,3.9,1.3,13.6,4.9,2.6,7.3,7.1,17.6,6.6,4.2,2.3,7.5,2.216333389,0.43789102975,0.20545566440798485,"0,3961597",15,"2,0","ViaSat, Inc.",60
48213,Henderson County,0.47,0.48,0.120196096,11423,12796,0.4,0.4215,0.412335256,31033,18237,0.0123,-0.0092,0.69,0.22,Texas,1.104616642,2.759648085,3.236842394,2.508400917,2.690763474,2.567701101,2.552875996,0.476816505,0.484768927,0.551677108,0.48841848,0.491394877,0.48841848,0.480556628,31.17255402,32.23040771,-1.057853699,0.12580563170170458,0.1602820596600886,0.2301162871482365,0.2221109305267072,12719,1279,1242,989,0.9710711493354183,0.7732603596559813,13271,1316,1279,989,0.9718844984802432,0.7515197568389058,13921,1316,1277,989,0.9703647416413373,0.7515197568389058,6067,5687,0.19181732325957906,6303,11354,0.3658685914993716,6356,11543,0.3641554672219067,0.8787132163673053,54.6,27,11.1,23.9,73,29648,31698,17208,18552,12440,13146,10647,11383,0.35911359956826766,0.3591078301470124,-5.7694212552417135e-6,12399,1239,10818,878,-361,4,Nonmetro,0.2777113020776678,0.22555809371865065,0.21870505336185744,82737,16.5,12.1,6.1,4.6,11.7,9.7,2.4,12.4,4.4,1.7,4.4,10.1,21.2,7.5,5.6,4.3,9.4,2.4886926584285716,0.494578715,0.18457872725918423,"0,5026358",25,"3,0","ViaSat, Inc.",60
48215,Hidalgo County,0.36,0.34,1.541528405,40081,101867,0.189,0.2524,0.272054503,374436,272569,0.0831,0.0197,0.99,0.32,Texas,0.633198678,1.501688957,1.439878106,1.76376617,1.672274351,1.782641649,1.782641649,0.27941224,0.290221095,0.286961526,0.349401636,0.293454796,0.341439922,0.33191198,22.47337532,24.3006916,-1.827316284,0.3085790825735145,0.315295180492325,0.3862145022383336,0.39671099479214417,175195,11511,10933,8095,0.949787160107723,0.7032403787681348,198978,12117,11423,8451,0.9427250969711974,0.6974498638276801,203903,12361,11650,8588,0.9424803818461289,0.6947657956476013,66203,58812,0.17536713729816766,72974,134032,0.35795703404587165,76358,131916,0.3421528373972564,0.8392404082254623,44.7,34.4,15.4,8.3,65.6,335365,385547,246737,279455,88628,106092,86760,104183,0.2587032039717919,0.2702212700397098,0.011518066067917887,183864,8619,202908,9403,784,2,Metro,0.14720383282280447,0.2358182908621664,0.27452063814381605,868707,35.5,13,5.3,3.1,8.5,4.3,3.2,13.5,5,1.4,4.1,8.4,29.6,9,5.7,4.2,11.2,1.5108699371428571,0.31040045642857145,0.35169994002407934,"0,6806976",30,"3,0",Coba Systems,60
48217,Hill County,0.52,0.52,0.074554896,5392,5794,0.3519,0.357,0.355263965,16309,10515,0.0034,-0.0017,1,0.15,Texas,0.550127506,3.595885515,3.295034409,5.793866634,3.316419601,3.857725143,3.862577677,0.255956829,0.40686512,0.323772967,0.625894126,0.716236711,0.608011475,0.618230132,39.85222626,41.38943481,-1.537208557,0.106649864823287,0.14075822615021663,0.11897228316795222,0.10691110196969884,6678,645,625,499,0.9689922480620154,0.7736434108527132,7274,645,620,471,0.9612403100775194,0.7302325581395349,7861,646,620,470,0.9597523219814241,0.7275541795665634,2279,1994,0.12964889466840052,2579,3595,0.2204304371819241,2577,4361,0.2597070033349214,0.8173326910702788,41.8,25.9,19,15.3,74.1,15380,16792,9910,10615,5470,6177,3766,4488,0.2448634590377113,0.26727012863268224,0.022406669594970924,6021,419,5940,522,103,6,Nonmetro,0.2570329340500423,0.22674561379573796,0.22641818330650224,36649,17.599999999999994,11.8,5.3,6.1,9.6,11.4,1.2,13.7,7.4,0.9,4.5,6.7,20.5,9.7,4,4.3,7.7,3.467376640714286,0.50785248,0.11832286902778867,"0,5314288",25,"3,0",AMG Technology Investment Group,60
